['altmetric_id', 'authors', 'journal', 'altmetric_score']
1212710	3282156	['Derry, J M', 'Ochs, H D', 'Francke, U', 'Jonathan M.J. Derry', 'Hans D. Ochs', 'Uta Francke']	Cell	article	6	2016-06-26T17:16:27+00:00	None	None	None	None	None
1212909	42703007	['Bernd-Joachim Benecke', "Avri Ben-Ze'ev", 'Sheldon Penman']	Cell	article	3	1978-08-01T00:00:00+00:00	None	None	None	None	None
1212941	3557603	['Kazuaki Takaku', 'Masanobu Oshima', 'Hiroyuki Miyoshi', 'Minoru Matsui', 'Michael F Seldin', 'Makoto M Taketo']	Cell	article	6	1998-03-01T00:00:00+00:00	None	None	None	None	None
1213227	3481425	['Adrian R. Krainer', 'Akila Mayeda', 'Diane Kozak', 'Georgia Binns']	Cell	article	9	1991-07-01T00:00:00+00:00	None	None	None	None	None
1213288	6531672	['Hongjie Shen', 'Wenqi Xu', 'Rui Guo', 'Bowen Rong', 'Lei Gu', 'Zhentian Wang', 'Chenxi He', 'Lijuan Zheng', 'Xin Hu', 'Zhen Hu', 'Zhi-Ming Shao', 'Pengyuan Yang', 'Feizhen Wu', 'Yujiang\xa0Geno Shi', 'Yang Shi', 'Fei Lan', 'Shen, Hongjie', 'Xu, Wenqi', 'Guo, Rui', 'Rong, Bowen', 'Gu, Lei', 'Wang, Zhentian', 'He, Chenxi', 'Zheng, Lijuan', 'Hu, Xin', 'Hu, Zhen', 'Shao, Zhi-Ming', 'Yang, Pengyuan', 'Wu, Feizhen', 'Shi, Yujiang Geno', 'Shi, Yang', 'Lan, Fei']	Cell	article	13.75	2016-04-07T00:00:00+00:00	None	None	None	None	None
1213974	533361	['Saksena S', 'Wahlman J', 'Teis D', 'Johnson AE', 'Emr SD', 'Suraj Saksena', 'Judit Wahlman', 'David Teis', 'Arthur E. Johnson', 'Scott D. Emr']	Cell	article	1	2009-01-14T00:00:00+00:00	None	None	None	None	None
1215577	3521538	['C Bucci', 'R G Parton', 'I H Mather', 'H Stunnenberg', 'K Simons', 'B Hoflack', 'M Zerial']	Cell	article	3	1992-09-04T00:00:00+00:00	None	None	None	None	None
1216957	3476423	['Xinzhong Dong', 'Sang-kyou Han', 'Mark J. Zylka', 'Melvin I. Simon', 'David J. Anderson', 'Dong, X', 'Han, S', 'Zylka, M J', 'Simon, M I', 'Anderson, D J']	Cell	article	16	2001-09-01T00:00:00+00:00	None	None	None	None	None
1218613	470155	['Gary Kleiger', 'Anjanabha Saha', 'Steven Lewis', 'Brian Kuhlman', 'Raymond J. Deshaies']	Cell	article	1	2009-11-25T00:00:00+00:00	None	None	None	None	None
1218681	1467655	['René Bernards']	Cell	article	3.35	2010-01-01T00:00:00+00:00	None	None	None	None	None
1220679	3420868	['J Piatigorsky', 'G J Wistow']	Cell	article	0	1989-04-21T00:00:00+00:00	None	None	None	None	None
1220820	144083	['Gleb P Shumyatsky', 'Gaël Malleret', 'Ryong-Moon Shin', 'Shuichi Takizawa', 'Keith Tully', 'Evgeny Tsvetkov', 'Stanislav S Zakharenko', 'Jamie Joseph', 'Svetlana Vronskaya', 'DeQi Yin', 'Ulrich K Schubart', 'Eric R Kandel', 'Vadim Y Bolshakov', 'Gleb P. Shumyatsky', 'Stanislav S. Zakharenko', 'Ulrich K. Schubart', 'Eric R. Kandel', 'Vadim Y. Bolshakov']	Cell	article	19.25	2005-11-18T00:00:00+00:00	None	None	None	None	None
1220852	41424585	['Michael Brunner', 'Carlos A. Moreira-Filho', 'Gwendolyn Wachtel', 'Stephen Wachtel']	Cell	article	3	1984-06-01T00:00:00+00:00	None	None	None	None	None
1222658	41159507	['W. Michael Holmes', 'Terry Platt', 'Martin Rosenberg']	Cell	article	3	1983-04-01T00:00:00+00:00	None	None	None	None	None
1223230	4026815	None	Cell	article	0.25	None	None	None	None	None	None
1224538	1136207	['Nathaniel Heintz', 'Marian Mellén', 'Pinar Ayata', 'Scott Dewell', 'Skirmantas Kriaucionis']	Cell	article	31.35	2012-01-01T00:00:00+00:00	None	None	None	None	None
1227616	41421295	['J. Michael Bishop']	Cell	article	3	1983-04-01T00:00:00+00:00	None	None	None	None	None
1229101	466855	['Oliver Hobert', 'Oded Rechavi', 'Gregory Minevich']	Cell	article	51.974	2011-11-23T00:00:00+00:00	None	None	None	None	None
1231653	3618462	['S TSUTAKAWA']	Cell	article	3	1999-12-01T00:00:00+00:00	None	None	None	None	None
1233499	22747510	['X. Edward Zhou', 'Yuanzheng He', 'Parker W. de Waal', 'Xiang Gao', 'Yanyong Kang', 'Ned Van Eps', 'Yanting Yin', 'Kuntal Pal', 'Devrishi Goswami', 'Thomas A. White', 'Anton Barty', 'Naomi R. Latorraca', 'Henry N. Chapman', 'Wayne L. Hubbell', 'Ron O. Dror', 'Raymond C. Stevens', 'Vadim Cherezov', 'Vsevolod V. Gurevich', 'Patrick R. Griffin', 'Oliver P. Ernst', 'Karsten Melcher', 'H. Eric Xu', 'Zhou, X. Edward', 'He, Yuanzheng', 'de Waal, Parker W.', 'Gao, Xiang', 'Kang, Yanyong', 'Van Eps, Ned', 'Yin, Yanting', 'Pal, Kuntal', 'Goswami, Devrishi', 'White, Thomas A.', 'Barty, Anton', 'Latorraca, Naomi R.', 'Chapman, Henry N.', 'Hubbell, Wayne L.', 'Dror, Ron O.', 'Stevens, Raymond C.', 'Cherezov, Vadim', 'Gurevich, Vsevolod V.', 'Griffin, Patrick R.', 'Ernst, Oliver P.', 'Melcher, Karsten', 'Xu, H. Eric']	Cell	article	92.38	2017-07-27T00:00:00+00:00	None	None	None	None	None
1233885	1211825	['Ronald\xa0M. Evans']	Cell	article	0.5	2013-01-01T00:00:00+00:00	None	None	None	None	None
1235598	41396043	['Donald C. Rio', 'Robert Tjian']	Cell	article	6	1983-04-01T00:00:00+00:00	None	None	None	None	None
1241603	3363088	['Kouzarides, Tony', 'Tony Kouzarides']	Cell	article	3	2016-02-10T02:55:58+00:00	None	None	None	None	None
1242156	4497972	['Amigorena, Sebastian']	Cell	article	1.5	2015-10-09T00:00:00+00:00	None	None	None	None	None
1243479	151604	['Thomas H. Leung', 'Alexander Hoffmann', 'David Baltimore']	Cell	article	1.5	2004-08-20T00:00:00+00:00	None	None	None	None	None
1243645	178289	['Weibo Luo', 'Hongxia Hu', 'Ryan Chang', 'Jun Zhong', 'Matthew Knabel', "Robert O'Meally", 'Robert\xa0N. Cole', 'Akhilesh Pandey', 'Gregg\xa0L. Semenza']	Cell	article	5.5	2011-05-27T00:00:00+00:00	None	None	None	None	None
1244806	1189564	['Williamson, J R', 'Raghuraman, M K', 'Cech, T R', 'James R. Williamson', 'M.K. Raghuraman', 'Thomas R. Cech']	Cell	article	4.85	1989-12-01T00:00:00+00:00	None	None	None	None	None
1245676	3368420	['Yancopoulos, G D', 'Alt, F W', 'G Yancopoulos']	Cell	article	11	2015-09-07T23:37:57+00:00	None	None	None	None	None
1246368	138834	['Gerd Prehna', 'Maya I Ivanov', 'James B Bliska', 'C Erec Stebbins', 'Prehna G', 'Ivanov MI', 'Bliska JB', 'Stebbins CE', 'Maya I. Ivanov', 'James B. Bliska', 'C. Erec Stebbins']	Cell	article	4	2006-09-08T00:00:00+00:00	None	None	None	None	None
1251732	2857321	['Chipumuro E', 'Marco E', 'Christensen CL', 'Kwiatkowski N', 'Zhang T', 'Hatheway CM', 'Abraham BJ', 'Sharma B', 'Yeung C', 'Altabef A', 'Perez-Atayde A', 'Wong KK', 'Yuan GC', 'Gray NS', 'Young RA', 'George RE']	Cell	article	43.954	2014-11-20T00:00:00+00:00	None	None	None	None	None
1252154	3322205	['Yamanashi, Y', 'Baltimore, D', 'Yuji Yamanashi', 'David Baltimore']	Cell	article	9	1997-01-24T00:00:00+00:00	None	None	None	None	None
1253562	3537308	None	Cell	article	0	2006-04-18T23:00:00+00:00	None	None	None	None	None
1254150	2118726	['Croci DO', 'Cerliani JP', 'Dalotto-Moreno T', 'Méndez-Huergo SP', 'Mascanfroni ID', 'Dergan-Dylon S', 'Toscano MA', 'Caramelo JJ', 'García-Vallejo JJ', 'Ouyang J', 'Mesri EA', 'Junttila MR', 'Bais C', 'Shipp MA', 'Salatino M', 'Rabinovich GA']	Cell	article	46.55	2014-02-13T00:00:00+00:00	None	None	None	None	None
1254413	43711950	['Deguine, Jacques', 'Jacques Deguine']	Cell	article	1.5	2018-06-01T00:00:00+00:00	None	None	None	None	None
1256131	1035992	['Stefan Jentsch', 'Ivan Psakhye']	Cell	article	6.6	2012-11-01T00:00:00+00:00	None	None	None	None	None
1259643	3488055	['Yves Bourne', 'Mark H Watson', 'Michael J Hickey', 'William Holmes', 'Warren Rocque', 'Steven I Reed', 'John A Tainer']	Cell	article	3	1996-03-01T00:00:00+00:00	None	None	None	None	None
1262025	38030798	['Wedegaertner, P B', 'Bourne, H R']	Cell	article	0	1994-07-01T00:00:00+00:00	None	None	None	None	None
1265175	3362891	None	Cell	article	3	None	None	None	None	None	None
1267619	3157924	['Zipfel, Cyril', 'Kunze, Gernot', 'Chinchilla, Delphine', 'Caniard, Anne', 'Jones, Jonathan D G', 'Boller, Thomas', 'Felix, Georg', 'Cyril Zipfel', 'Gernot Kunze', 'Delphine Chinchilla', 'Anne Caniard', 'Jonathan D.G. Jones', 'Thomas Boller', 'Georg Felix']	Cell	article	15	2006-05-19T00:00:00+00:00	None	None	None	None	None
1268645	41214874	['Paul L. Stein', 'Hon-Man Lee', 'Susan Rich', 'Philippe Soriano']	Cell	article	6	1992-09-01T00:00:00+00:00	None	None	None	None	None
1270208	4284788	['Robinson, Luke N', 'Tharakaraman, Kannan', 'Rowley, Kirk J', 'Costa, Vivian V', 'Chan, Kuan Rong', 'Wong, Yee Hwa', 'Ong, Li Ching', 'Tan, Hwee Cheng', 'Koch, Tyree', 'Cain, David', 'Kirloskar, Rama', 'Viswanathan, Karthik', 'Liew, Chong Wai', 'Tissire, Hamid', 'Ramakrishnan, Boopathy', 'Myette, James R', 'Babcock, Gregory J', 'Sasisekharan, V', 'Alonso, Sylvie', 'Chen, Jianzhu', 'Lescar, Julien', 'Shriver, Zachary', 'Ooi, Eng Eong', 'Sasisekharan, Ram', 'Luke\xa0N. Robinson', 'Kannan Tharakaraman', 'Kirk\xa0J. Rowley', 'Vivian\xa0V. Costa', 'Kuan\xa0Rong Chan', 'Yee\xa0Hwa Wong', 'Li\xa0Ching Ong', 'Hwee\xa0Cheng Tan', 'Tyree Koch', 'David Cain', 'Rama Kirloskar', 'Karthik Viswanathan', 'Chong\xa0Wai Liew', 'Hamid Tissire', 'Boopathy Ramakrishnan', 'James\xa0R. Myette', 'Gregory\xa0J. Babcock', 'V. Sasisekharan', 'Sylvie Alonso', 'Jianzhu Chen', 'Julien Lescar', 'Zachary Shriver', 'Eng\xa0Eong Ooi', 'Ram Sasisekharan']	Cell	article	42.15	2015-07-21T22:01:22+00:00	None	None	None	None	None
1271080	4320331	['Call ME', 'Schnell JR', 'Xu C', 'Lutz RA', 'Chou JJ', 'Wucherpfennig KW']	Cell	article	5	2006-10-19T23:00:00+00:00	None	None	None	None	None
1273016	922183	['Ulrike Kutay']	Cell	article	0.75	2012-01-01T00:00:00+00:00	None	None	None	None	None
1273174	41329295	['David Lazinski', 'Elizabeth Grzadzielska', 'Asis Das']	Cell	article	6	1989-10-01T00:00:00+00:00	None	None	None	None	None
1275693	33048581	['Jan Willem Voncken', 'Hermien van Schaick', 'Vesa Kaartinen', 'Kathleen Deemer', 'Thomas Coates', 'Benjamin Landing', 'Paul Pattengale', 'Olivier Dorseuil', 'Gary M Bokoch', 'John Groffen', 'Nora Heisterkamp']	Cell	article	0	1995-03-01T00:00:00+00:00	None	None	None	None	None
1276777	35256206	['Ana Peciña', 'Kathleen N. Smith', 'Christine Mézard', 'Hajime Murakami', 'Kunihiro Ohta', 'Alain Nicolas']	Cell	article	6	2002-10-01T00:00:00+00:00	None	None	None	None	None
1279778	13762847	['Yann Joly', 'Stephanie O.M. Dyke', 'Bartha M. Knoppers', 'Tomi Pastinen', 'Joly, Yann', 'Dyke, Stephanie O M', 'Knoppers, Bartha M', 'Pastinen, Tomi']	Cell	article	46.2	2016-11-01T00:00:00+00:00	None	None	None	None	None
1280408	3313116	['Xu T', 'Wen M', 'Nagawa S', 'Fu Y', 'Chen JG', 'Wu MJ', 'Perrot-Rechenmann C', 'Friml J', 'Jones AM', 'Yang Z', 'Tongda Xu', 'Mingzhang Wen', 'Shingo Nagawa', 'Ying Fu', 'Jin-Gui Chen', 'Ming-Jing Wu', 'Catherine Perrot-Rechenmann', 'Jiří Friml', 'Alan M. Jones', 'Zhenbiao Yang']	Cell	article	1	2010-09-30T23:00:00+00:00	None	None	None	None	None
1283148	33344599	['Plotnikov, A.N.', 'Hubbard, S.R.', 'Schlessinger, J.', 'Mohammadi, M.']	Cell	article	0.25	2000-01-01T00:00:00+00:00	None	None	None	None	None
1283288	1890055	['Filippo\xa0G. Giancotti', 'Giancotti FG']	Cell	article	18.4	2013-01-01T00:00:00+00:00	None	None	None	None	None
1283433	3131187	['Pelham, H R', 'Rothman, J E']	Cell	article	0	2015-05-22T22:56:28+00:00	None	None	None	None	None
1285028	3735569	['Ma Y', 'Dai X', 'Xu Y', 'Luo W', 'Zheng X', 'Zeng D', 'Pan Y', 'Lin X', 'Liu H', 'Zhang D', 'Xiao J', 'Guo X', 'Xu S', 'Niu Y', 'Jin J', 'Zhang H', 'Xu X', 'Li L', 'Wang W', 'Qian Q', 'Ge S', 'Chong K', 'Yun Ma', 'Xiaoyan Dai', 'Yunyuan Xu', 'Wei Luo', 'Xiaoming Zheng', 'Dali Zeng', 'Yajun Pan', 'Xiaoli Lin', 'Huanhuan Liu', 'Dajian Zhang', 'Jun Xiao', 'Xiaoyu Guo', 'Shujuan Xu', 'Yuda Niu', 'Jingbo Jin', 'Hui Zhang', 'Xun Xu', 'Legong Li', 'Wen Wang', 'Qian Qian', 'Song Ge', 'Kang Chong']	Cell	article	157.672	2015-12-03T00:00:00+00:00	None	None	None	None	None
1285653	945078	['Richard\xa0P. Lifton']	Cell	article	1.75	2012-01-01T00:00:00+00:00	None	None	None	None	None
1286944	40668803	['Wang, Yong', 'Shi, Miao', 'Feng, Han', 'Zhu, Yalan', 'Liu, Songqing', 'Gao, Ang', 'Gao, Pu', 'Yong Wang', 'Miao Shi', 'Han Feng', 'Yalan Zhu', 'Songqing Liu', 'Ang Gao', 'Pu Gao']	Cell	article	21	2018-05-01T00:00:00+00:00	None	None	None	None	None
1287926	6535600	['Laura Baranello', 'Damian Wojtowicz', 'Kairong Cui', 'Ballachanda\xa0N. Devaiah', 'Hye-Jung Chung', 'Ka\xa0Yim Chan-Salis', 'Rajarshi Guha', 'Kelli Wilson', 'Xiaohu Zhang', 'Hongliang Zhang', 'Jason Piotrowski', 'Craig\xa0J. Thomas', 'Dinah\xa0S. Singer', 'B.\xa0Franklin Pugh', 'Yves Pommier', 'Teresa\xa0M. Przytycka', 'Fedor Kouzine', 'Brian\xa0A. Lewis', 'Keji Zhao', 'David Levens', 'Baranello, Laura', 'Wojtowicz, Damian', 'Cui, Kairong', 'Devaiah, Ballachanda N', 'Chung, Hye-Jung', 'Chan-Salis, Ka Yim', 'Guha, Rajarshi', 'Wilson, Kelli', 'Zhang, Xiaohu', 'Zhang, Hongliang', 'Piotrowski, Jason', 'Thomas, Craig J', 'Singer, Dinah S', 'Pugh, B Franklin', 'Pommier, Yves', 'Przytycka, Teresa M', 'Kouzine, Fedor', 'Lewis, Brian A', 'Zhao, Keji', 'Levens, David']	Cell	article	9.75	2016-04-07T00:00:00+00:00	None	None	None	None	None
1289806	3492469	['S P Cordes', 'G S Barsh']	Cell	article	3	1994-12-16T00:00:00+00:00	None	None	None	None	None
1290054	41855215	['Kenneth L. Rock', 'Sandra Gamble', 'Lisa Rothstein', 'Colette Gramm', 'Baruj Benacerraf']	Cell	article	3	1991-05-01T00:00:00+00:00	None	None	None	None	None
1290067	34103229	['Crow, Diana', 'Diana Crow']	Cell	article	65.48	2018-03-01T00:00:00+00:00	None	None	None	None	None
1290277	4840187	['Lakhina, Vanisha', 'Murphy, Coleen T']	Cell	article	4.25	2015-03-12T00:00:00+00:00	None	None	None	None	None
1290432	35272733	['Andreas Bachmair', 'Alexander Varshavsky']	Cell	article	9	1989-03-01T00:00:00+00:00	None	None	None	None	None
1290600	35370645	['Chu-Chih Shih', 'Jonathan P. Stoye', 'John M. Coffin']	Cell	article	6	1988-05-01T00:00:00+00:00	None	None	None	None	None
1291608	3256891	['Dreyfus, Marc', 'Régnier, Philippe', 'Marc Dreyfus', 'Philippe Régnier']	Cell	article	6	2015-06-06T10:03:51+00:00	None	None	None	None	None
1291658	1691636	['Congcong He', 'Yongjie Wei', 'Kai Sun', 'Binghua Li', 'Xiaonan Dong', 'Zhongju Zou', 'Yang Liu', 'Lisa\xa0N. Kinch', 'Shaheen Khan', 'Sangita Sinha', 'Ramnik\xa0J. Xavier', 'Nick\xa0V. Grishin', 'Guanghua Xiao', 'Eeva-Liisa Eskelinen', 'Philipp\xa0E. Scherer', 'Jennifer\xa0L. Whistler', 'Beth Levine', 'He C', 'Wei Y', 'Sun K', 'Li B', 'Dong X', 'Zou Z', 'Liu Y', 'Kinch LN', 'Khan S', 'Sinha S', 'Xavier RJ', 'Grishin NV', 'Xiao G', 'Eskelinen EL', 'Scherer PE', 'Whistler JL', 'Levine B']	Cell	article	7.25	2013-08-15T00:00:00+00:00	None	None	None	None	None
1293655	2663480	['Devin Sok', 'Brian Moldt', 'Dennis R. Burton']	Cell	article	1	2013-10-24T00:00:00+00:00	None	None	None	None	None
1294189	41085564	['T Jongens']	Cell	article	9	1992-08-21T00:00:00+00:00	None	None	None	None	None
1296944	130651	['Sharon Biton', 'Avi Ashkenazi']	Cell	article	1	2011-04-01T00:00:00+00:00	None	None	None	None	None
1297203	135258	['Michael A Fox', 'Joshua R Sanes', 'Dorin-Bogdan Borza', 'Veraragavan P Eswarakumar', 'Reinhard Fässler', 'Billy G Hudson', 'Simon W M John', 'Yoshifumi Ninomiya', 'Vadim Pedchenko', 'Samuel L Pfaff', 'Michelle N Rheault', 'Yoshikazu Sado', 'Yoav Segal', 'Michael J Werle', 'Hisashi Umemori', 'Michael A. Fox', 'Joshua R. Sanes', 'Veraragavan P. Eswarakumar', 'Billy G. Hudson', 'Simon W.M. John', 'Samuel L. Pfaff', 'Michelle\xa0N. Rheault', 'Michael J. Werle']	Cell	article	4	2007-04-06T00:00:00+00:00	None	None	None	None	None
1297998	10992151	['Saima\xa0M. Sidik', 'Diego Huet', 'Suresh\xa0M. Ganesan', 'My-Hang Huynh', 'Tim Wang', 'Armiyaw\xa0S. Nasamu', 'Prathapan Thiru', 'Jeroen\xa0P.J. Saeij', 'Vern\xa0B. Carruthers', 'Jacquin\xa0C. Niles', 'Sebastian Lourido', 'Sidik, Saima M', 'Huet, Diego', 'Ganesan, Suresh M', 'Huynh, My-Hang', 'Wang, Tim', 'Nasamu, Armiyaw S', 'Thiru, Prathapan', 'Saeij, Jeroen P J', 'Carruthers, Vern B', 'Niles, Jacquin C', 'Lourido, Sebastian', 'Saima M. Sidik', 'Suresh M. Ganesan', 'Armiyaw S. Nasamu', 'Jeroen P.J. Saeij', 'Vern B. Carruthers', 'Jacquin C. Niles']	Cell	article	64.552	2016-09-01T00:00:00+00:00	None	None	None	None	None
1298711	41267270	['Douglas R Higgs']	Cell	article	6	1998-10-01T00:00:00+00:00	None	None	None	None	None
1299942	1302003	['Kevin Van\xa0Bortle', 'Victor\xa0G. Corces']	Cell	article	4.45	2013-01-01T00:00:00+00:00	None	None	None	None	None
1300311	5905738	['Daniel J. Leahy', 'Ikramuddin Aukhil', 'Harold P. Erickson', 'Leahy, D J', 'Aukhil, I', 'Erickson, H P']	Cell	article	6	1996-01-01T00:00:00+00:00	None	None	None	None	None
1300365	137490	['Sang-Wook Kang', 'Neena S Rane', 'Soo Jung Kim', 'Jennifer L Garrison', 'Jack Taunton', 'Ramanujan S Hegde', 'Neena S. Rane', 'Jennifer L. Garrison', 'Ramanujan S. Hegde']	Cell	article	1	2006-12-01T00:00:00+00:00	None	None	None	None	None
1300948	3382480	['Chiaho Shih', 'Robert A. Weinberg']	Cell	article	6	1982-05-01T00:00:00+00:00	None	None	None	None	None
1300998	32990126	['James C.A. Bardwell', 'Karen McGovern', 'Jon Beckwith']	Cell	article	9	1991-11-01T00:00:00+00:00	None	None	None	None	None
1301171	42110253	['Mary Elizabeth Bach', 'Robert D Hawkins', 'Mona Osman', 'Eric R Kandel', 'Mark Mayford']	Cell	article	3	1995-06-01T00:00:00+00:00	None	None	None	None	None
1301612	41159559	['M Muesing']	Cell	article	6	1981-04-01T00:00:00+00:00	None	None	None	None	None
1302198	2376950	['R M Lawn', 'A Efstratiadis', "C O'Connell", 'T Maniatis']	Cell	article	0.25	1980-10-01T00:00:00+00:00	None	None	None	None	None
1304020	42241564	['W.Steven Adair', 'Carol Hwang', 'Ursula W. Goodenough']	Cell	article	3	1983-05-01T00:00:00+00:00	None	None	None	None	None
1304374	10833976	['Walter\xa0W. Chen', 'Elizaveta Freinkman', 'Tim Wang', 'Kıvanç Birsoy', 'David\xa0M. Sabatini', 'Chen, Walter W', 'Freinkman, Elizaveta', 'Wang, Tim', 'Birsoy, Kıvanç', 'Sabatini, David M', 'Walter W. Chen', 'David M. Sabatini']	Cell	article	65.45	2016-08-25T00:00:00+00:00	None	None	None	None	None
1304642	35205073	['Jun Ma']	Cell	article	0	2004-01-01T00:00:00+00:00	None	None	None	None	None
1307269	17932563	['Bernd Arnold', 'Hans-Gerhard Burgert', 'Ute Hamann', 'Günther Hämmerling', 'Ursula Kees', 'Sune Kvist']	Cell	article	0	1984-08-01T00:00:00+00:00	None	None	None	None	None
1308852	26766668	['Jason Karpac', 'Heinrich Jasper']	Cell	article	0	2013-07-01T00:00:00+00:00	None	None	None	None	None
1309428	41180965	['Michael D. Pierschbacher', 'Edward G. Hayman', 'Erkki Ruoslahti']	Cell	article	9	1981-10-01T00:00:00+00:00	None	None	None	None	None
1311641	4863153	['Zhao, Yang', 'Zhao, Ting', 'Guan, Jingyang', 'Zhang, Xu', 'Fu, Yao', 'Ye, Junqing', 'Zhu, Jialiang', 'Meng, Gaofan', 'Ge, Jian', 'Yang, Susu', 'Cheng, Lin', 'Du, Yaqin', 'Zhao, Chaoran', 'Wang, Ting', 'Su, Linlin', 'Yang, Weifeng', 'Deng, Hongkui', 'Yang Zhao', 'Ting Zhao', 'Jingyang Guan', 'Xu Zhang', 'Yao Fu', 'Junqing Ye', 'Jialiang Zhu', 'Gaofan Meng', 'Jian Ge', 'Susu Yang', 'Lin Cheng', 'Yaqin Du', 'Chaoran Zhao', 'Ting Wang', 'Linlin Su', 'Weifeng Yang', 'Hongkui Deng']	Cell	article	38.204	2015-12-22T11:45:28+00:00	None	None	None	None	None
1312598	3781207	['Maria\xa0Aurelia Ricci', 'Carlo Manzo', 'María Filomena García-Parajo', 'Melike Lakadamyali', 'Maria\xa0Pia Cosma']	Cell	article	104.078	2015-12-03T00:00:00+00:00	None	None	None	None	None
1313000	211037	['Filion GJ', 'van Bemmel JG', 'Braunschweig U', 'Talhout W', 'Kind J', 'Ward LD', 'Brugman W', 'de Castro IJ', 'Kerkhoven RM', 'Bussemaker HJ', 'van Steensel B', 'Guillaume J. Filion', 'Joke G. van Bemmel', 'Ulrich Braunschweig', 'Wendy Talhout', 'Jop Kind', 'Lucas D. Ward', 'Wim Brugman', 'Inês J. de Castro', 'Ron M. Kerkhoven', 'Harmen J. Bussemaker', 'Bas van\xa0Steensel']	Cell	article	38.568	2010-10-15T00:00:00+00:00	None	None	None	None	None
1313197	529088	['Song AH', 'Wang D', 'Chen G', 'Li Y', 'Luo J', 'Duan S', 'Poo MM', 'Ai-hong Song', 'Dong Wang', 'Gang Chen', 'Yuju Li', 'Jianhong Luo', 'Shumin Duan', 'Mu-ming Poo']	Cell	article	5.75	2009-03-10T00:00:00+00:00	None	None	None	None	None
1320217	16096098	['Supriya G. Prasanth', 'Kannanganattu V. Prasanth']	Cell	article	1	2016-12-15T00:00:00+00:00	None	None	None	None	None
1321885	3396360	['Fuchs, M', 'Gerber, J', 'Drapkin, R', 'Sif, S', 'Ikura, T', 'Ogryzko, V', 'Lane, W S', 'Nakatani, Y', 'Livingston, D M', 'Miriam Fuchs', 'Jill Gerber', 'Ronny Drapkin', 'Said Sif', 'Tsuyoshi Ikura', 'Vasily Ogryzko', 'William S. Lane', 'Yoshihiro Nakatani', 'David M. Livingston']	Cell	article	9	2001-08-10T00:00:00+00:00	None	None	None	None	None
1324257	2348186	['G R Reeck', 'C de Haën', 'D C Teller', 'R F Doolittle', 'W M Fitch', 'R E Dickerson', 'P Chambon', 'A D McLachlan', 'E Margoliash', 'T H Jukes', 'Reeck, G R', 'de Haën, C', 'Teller, D C', 'Doolittle, R F', 'Fitch, W M', 'Dickerson, R E', 'Chambon, P', 'McLachlan, A D', 'Margoliash, E', 'Jukes, T H', 'Gerald R. Reeck', 'Christoph de Haën', 'David C. Teller', 'Russell F. Doolittle', 'Walter M. Fitch', 'Richard E. Dickerson', 'Pierre Chambon', 'Andrew D. McLachlan', 'Emanuel Margoliash', 'Thomas H. Jukes', 'Emile Zuckerkandl']	Cell	article	23.668	1987-08-28T00:00:00+00:00	None	None	None	None	None
1326420	42268369	['Michele Pagano', 'Peter K. Jackson']	Cell	article	3	2004-09-01T00:00:00+00:00	None	None	None	None	None
1326465	41603875	['Roymarie Ballester', 'Tamar Michaeli', 'Kenneth Ferguson', 'Hao-Peng Xu', 'Frank McCormick', 'Michael Wigler']	Cell	article	3	1989-11-01T00:00:00+00:00	None	None	None	None	None
1327018	2647429	['Sun Nyunt Wai', 'Barbro Lindmark', 'Tomas Söderblom', 'Akemi Takade', 'Marie Westermark', 'Jan Oscarsson', 'Jana Jass', 'Agneta Richter-Dahlfors', 'Yoshimitsu Mizunoe', 'Bernt Eric Uhlin', 'Wai, Sun Nyunt', 'Lindmark, Barbro', 'Söderblom, Tomas', 'Takade, Akemi', 'Westermark, Marie', 'Oscarsson, Jan', 'Jass, Jana', 'Richter-Dahlfors, Agneta', 'Mizunoe, Yoshimitsu', 'Uhlin, Bernt Eric']	Cell	article	7	2003-10-01T00:00:00+00:00	None	None	None	None	None
1327120	3124606	['Wang L. Cheung', 'Kozo Ajiro', 'Kumiko Samejima', 'Malgorzata Kloc', 'Peter Cheung', 'Craig A. Mizzen', 'Alexander Beeser', 'Laurence D. Etkin', 'Jonathan Chernoff', 'William C. Earnshaw', 'C.David Allis']	Cell	article	9	2003-05-01T00:00:00+00:00	None	None	None	None	None
1327802	208152	['Donghui Ma', 'Tarvinder\xa0Kaur Taneja', 'Brian\xa0M. Hagen', 'Bo-Young Kim', 'Bernardo Ortega', 'W.\xa0Jonathan Lederer', 'Paul\xa0A. Welling']	Cell	article	3.5	2011-06-24T00:00:00+00:00	None	None	None	None	None
1328464	922184	['Jerry\xa0L. Workman']	Cell	article	2	2012-01-01T00:00:00+00:00	None	None	None	None	None
1330427	253168	['Zhe Liu', 'Devin\xa0R. Scannell', 'Michael\xa0B. Eisen', 'Robert Tjian', 'Liu Z', 'Scannell DR', 'Eisen MB', 'Tjian R']	Cell	article	4	2011-09-01T00:00:00+00:00	None	None	None	None	None
1330765	42918173	['Sean B. Joseph', 'Michelle N. Bradley', 'Antonio Castrillo', 'Kevin W. Bruhn', 'Puiying A. Mak', 'Liming Pei', 'John Hogenesch', "Ryan M. O'Connell", 'Genhong Cheng', 'Enrique Saez', 'Jeffery F. Miller', 'Peter Tontonoz']	Cell	article	6	2004-10-01T00:00:00+00:00	None	None	None	None	None
